,Title,Date,URL
266,Berlusconi attacca le toghe “Da oggi torno in piazza mi sono stufato e rischio”,2014-11-30,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/11/30/berlusconi-attacca-le-toghe-da-oggi-torno-in-piazza-mi-sono-stufato-e-rischio1209.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
267,Renzi avverte Berlusconi “Non tratto ora sul Colle prima si vota l’Italicum”,2014-11-30,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/11/30/renzi-avverte-berlusconi-non-tratto-ora-sul-colle-prima-si-vota-litalicum01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
268,Berlusconi attacca le toghe “Da oggi torno in piazza mi sono stufato e rischio”,2014-11-30,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/11/30/berlusconi-attacca-le-toghe-da-oggi-torno-in-piazza-mi-sono-stufato-e-rischio09.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
269,Renzi avverte Berlusconi: ''Rispetti i patti'',2014-11-30,http://video.repubblica.it/dossier/governo-renzi/renzi-avverte-berlusconi--rispetti-i-patti/185057/183919?ref=search
270,"Le ""carte"" di Renzi mettono Berlusconi davanti al bivio",2014-11-30,http://www.repubblica.it/politica/la-situazione/2014/11/30/news/le_carte_di_renzi_mettono_berlusconi_davanti_al_bivio-101816939/?ref=search
271,Scontro tra Renzi e Berlusconi “Silvio non dà più le carte sì alle riforme con i grillini”,2014-12-01,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/01/scontro-tra-renzi-e-berlusconi-silvio-non-da-piu-le-carte-si-alle-riforme-con-i-grillini10.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
272,"De Benedetti e i primi nove mesi del premier “Lo credevo un Silvio-bis, è un fuoriclasse”",2014-12-01,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/01/de-benedetti-e-i-primi-nove-mesi-del-premier-lo-credevo-un-silvio-bis-e-un-fuoriclasse13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
273,"De Benedetti e i primi nove mesi del premier: ""Lo credevo un Silvio-bis, è un fuoriclasse""",2014-12-01,http://www.repubblica.it/politica/2014/12/01/news/de_benedetti_e_i_primi_nove_mesi_del_premier_lo_credevo_un_silvio-bis_un_fuoriclasse-101842926/?ref=search
274,"RNews/ Peones: Biancofiore: ""Ecco l'anello Damiani che mi ha regalato Silvio""",2014-12-01,http://video.repubblica.it/rubriche/peones/rnews-peones-biancofiore-ecco-l-anello-damiani-che-mi-ha-regalato-silvio/185162/184034?ref=search
275,Il trasloco della destra da Berlusconi a Salvini,2014-12-01,http://video.repubblica.it/rubriche/repubblica-domani/il-trasloco-della-destra-da-berlusconi-a-salvini/185177/184049?ref=search
276,"RNews, Buzzanca: Renzi-Berlusconi, muro contro muro sul nuovo Presidente",2014-12-01,http://video.repubblica.it/rubriche/rnews/rnews-buzzanca-renzi-berlusconi-muro-contro-muro-sul-nuovo-presidente/185186/184058?ref=search
277,“Berlusconi diede ordini per far liberare Ruby” la tesi del pg in Cassazione,2014-12-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/02/berlusconi-diede-ordini-per-far-liberare-ruby-la-tesi-del-pg-in-cassazione09.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
278,“Berlusconi diede ordini per far liberare Ruby per questo non va assolto”,2014-12-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/02/berlusconi-diede-ordini-per-far-liberare-ruby-per-questo-non-va-assolto01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
279,Berlusconi e la legge del contrappasso,2014-12-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/02/berlusconi-e-la-legge-del-contrappasso30.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
280,"Gossip Barbara Berlusconi-Inzaghi, Signorini: ""Una smentita secca: allora è vero""",2014-12-02,http://video.repubblica.it/sport/gossip-barbara-berlusconi-inzaghi-signorini-una-smentita-secca-allora-e-vero/185366/184249?ref=search
281,"Signorini: ""Quando Renzi mi chiese consiglio su Berlusconi""",2014-12-03,http://video.repubblica.it/politica/signorini-quando-renzi-mi-chiese-consiglio-su-berlusconi/185391/184273?ref=search
282,“L’Italicum in vigore solo da gennaio 2016”  La proposta di Renzi per convincere Berlusconi,2014-12-03,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/03/litalicum-in-vigore-solo-da-gennaio-2016-la-proposta-di-renzi-per-convincere-berlusconi08.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
283,Berlusconi vince il tabù “Francesca ha ragione le preferenze sono utili”,2014-12-04,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/04/berlusconi-vince-il-tabu-francesca-ha-ragione-le-preferenze-sono-utili10.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
284,"Berlusconi sul Quirinale: ""Va di pari passo con le riforme. Serve figura di garanzia""",2014-12-04,http://www.repubblica.it/politica/2014/12/04/news/berlusconi_sul_quirinale_va_di_pari_passo_con_le_riforme-102099157/?ref=search
285,"Berlusconi-Fitto, sull’Italicum non c’è disgelo",2014-12-05,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/05/berlusconi-fitto-sullitalicum-non-ce-disgelo14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
286,Cameron promise alla moglie: “Starò lontano dalle escort di Silvio”,2014-12-05,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/05/cameron-promise-alla-moglie-staro-lontano-dalle-escort-di-silvio14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
287,"Milan, Berlusconi: ""Avanti così, ci sarà gloria per tutti""",2014-12-05,http://www.repubblica.it/sport/calcio/serie-a/milan/2014/12/05/news/berlusconi_complimenti_consiglia_turnover-102212362/?ref=search
288,Ruolo da gregario per Berlusconi nella partita per  Colle e Italicum,2014-12-06,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/06/ruolo-da-gregario-per-berlusconi-nella-partita-per-colle-e-italicum17.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
289,"Mafia Capitale, Marino: ""Berlusconi chiede dimissioni? Da che pulpito viene la predica...""",2014-12-07,http://www.repubblica.it/politica/2014/12/07/news/mafia_capitale_marino-102323928/?ref=search
290,Marino: ''Berlusconi chiede dimissioni? Da che pulpito viene la predica'',2014-12-07,http://video.repubblica.it/dossier/roma-emergenza-criminalita/marino--berlusconi-chiede-dimissioni-da-che-pulpito-viene-la-predica/185844/184729?ref=search
291,Nel calcio l’intesa è forte con Berlusconi  per il Milan,2014-12-08,http://www.repubblica.it/economia/affari-e-finanza/2014/12/08/news/nel_calcio_lintesa_forte_con_berlusconi_per_il_milan-102378590/?ref=search
292,"Mafia Capitale, Orfini: ''Berlusconi ha trovato nuovo leader di FI in Di Maio''",2014-12-08,http://video.repubblica.it/dossier/roma-emergenza-criminalita/mafia-capitale-orfini--berlusconi-ha-trovato-nuovo-leader-di-fi-in-di-maio/185895/184780?ref=search
293,"Ferì Berlusconi in Duomo, Tartaglia partecipa al casting per Babbo Natale",2014-12-09,http://video.repubblica.it/edizione/milano/feri-berlusconi-in-duomo-tartaglia-partecipa-al-casting-per-babbo-natale/186011/184904?ref=search
294,"Il forzista che strappa il patto di Silvio “Matti sono quei nazareni, non io”",2014-12-11,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/11/il-forzista-che-strappa-il-patto-di-silvio-matti-sono-quei-nazareni-non-io02.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
295,"Camusso: ''Memoria corta, con Berlusconi più scioperi''",2014-12-11,http://video.repubblica.it/dossier/governo-renzi/camusso--memoria-corta-con-berlusconi-piu-scioperi/186234/185127?ref=search
296,"Milan, Berlusconi non ha dubbi: ""Nessuna mela marcia, andremo in Champions""",2014-12-12,http://www.repubblica.it/sport/calcio/serie-a/milan/2014/12/12/news/berlusconi_carica_milan-102738835/?ref=search
297,Berlusconi-Inzaghi fiducia e pressione “In Champions?  Possiamo farcela”,2014-12-13,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/13/berlusconi-inzaghi-fiducia-e-pressione-in-champions-possiamo-farcela72.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
298,"Marino: ""Berlusconi chiede le mie dimissioni? Non lo prendo sul serio""",2014-12-13,http://video.repubblica.it/dossier/roma-emergenza-criminalita/marino-berlusconi-chiede-le-mie-dimissioni-non-lo-prendo-sul-serio/186476/185373?ref=search
299,Forza Italia in default: Berlusconi licenzia cinquanta dipendenti,2014-12-14,http://www.repubblica.it/politica/2014/12/14/news/forza_italia_in_default_berlusconi_licenzia_cinquanta_dipendenti-102843583/?ref=search
300,Forza Italia in default  Berlusconi licenzia cinquanta dipendenti,2014-12-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/14/forza-italia-in-default-berlusconi-licenzia-cinquanta-dipendenti11.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
301,Forza Italia in default  Berlusconi licenzia cinquanta dipendenti,2014-12-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/14/forza-italia-in-default-berlusconi-licenzia-cinquanta-dipendenti1511.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
302,Forza Italia in default  Berlusconi licenzia cinquanta dipendenti,2014-12-14,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/14/forza-italia-in-default-berlusconi-licenzia-cinquanta-dipendenti1411.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
303,"Berlusconi: ""Logico che in patto Nazareno ci sia anche capo dello Stato"". Ma Pd dice no",2014-12-14,http://www.repubblica.it/politica/2014/12/14/news/berlusconi_patto_del_nazareno_logico_che_ci_sia_anche_capo_dello_stato-102868451/?ref=search
304,"Guerini a Berlusconi: ''Oggetto patto Nazareno sono riforme, non Quirinale''",2014-12-14,http://video.repubblica.it/dossier/governo-renzi/guerini-a-berlusconi--oggetto-patto-nazareno-sono-riforme-non-quirinale/186535/185432?ref=search
305,"Renzi alla minoranza""Niente diktat""Sul Quirinale mossa di Berlusconi",2014-12-14,http://www.repubblica.it/politica/la-situazione/2014/12/14/news/renzi_alla_minoranza_niente_diktat_sul_quirinale_mossa_di_berlusconi-102897940/?ref=search
306,Il pressing di Berlusconi “Se non c’è il Quirinale il Patto non ha più senso”,2014-12-15,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/15/il-pressing-di-berlusconi-se-non-ce-il-quirinale-il-patto-non-ha-piu-senso06.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
307,Il Csm assolve Esposito per l'intervista sulla condanna a Berlusconi,2014-12-15,http://www.repubblica.it/politica/2014/12/15/news/il_csm_assolve_esposito_per_l_intervista_sulla_condanna_a_berlusconi-102987189/?ref=search
308,Berlusconi verso lo strappo “Se il premier fa da solo non voteremo le riforme”,2014-12-16,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica2014/12/16/berlusconi-verso-lo-strappo-se-il-premier-fa-da-solo-non-voteremo-le-riforme12.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
309,"Veleni a destra, Marco Scajola chiede a Berlusconi la testa di Biasotti",2014-12-17,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/17/veleni-a-destra-marco-scajola-chiede-a-berlusconi-la-testa-di-biasottiGenova09.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
310,Letta: Berlusconi prese a cuore la candidatura di Papa,2014-12-17,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/17/letta-berlusconi-prese-a-cuore-la-candidatura-di-papaNapoli02.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
311,"RNews, Lopapa: riforme, la road map di Renzi deve fare i conti con Berlusconi",2014-12-17,http://video.repubblica.it/rubriche/rnews/rnews-lopapa-riforme-la-road-map-di-renzi-deve-fare-i-conti-con-berlusconi/186864/185758?ref=search
312,Italicum e Quirinaleè una sfidaRenzi-Berlusconi,2014-12-17,http://www.repubblica.it/politica/la-situazione/2014/12/17/news/italicum_e_quirinale_una_sfida_renzi-berlusconi-103132034/?ref=search
313,Nuovo patto Renzi-Berlusconi: subito l'ok all'Italicum ma vale da settembre 2016,2014-12-18,http://www.repubblica.it/politica/2014/12/18/news/nuovo_patto_renzi-berlusconi_subito_l_ok_all_italicum_ma_vale_da_settembre_2016-103174779/?ref=search
314,Nuovo patto Renzi-Berlusconi subito l’ok all’Italicum ma vale da settembre 2016,2014-12-18,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/18/nuovo-patto-renzi-berlusconi-subito-lok-allitalicum-ma-vale-da-settembre-201610.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
315,Berlusconi sul Colle ora chiede prudenza “Renzi proporrà una terna di nomi”,2014-12-19,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/19/berlusconi-sul-colle-ora-chiede-prudenza-renzi-proporra-una-terna-di-nomi13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
316,"Milan, Berlusconi carica i rossoneri: ''Noi più forti della Roma''",2014-12-19,http://www.repubblica.it/sport/calcio/serie-a/milan/2014/12/19/news/milan_berlusconi_carica_i_rossoneri_noi_piu_forti_della_roma_-103314982/?ref=search
317,"Fitto alza la voce con Berlusconi “Basta pressing, meglio le primarie”",2014-12-20,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/20/fitto-alza-la-voce-con-berlusconi-basta-pressing-meglio-le-primarieBari04.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
318,Renzi e il Quirinale “Berlusconi dirà sì al nostro candidato”,2014-12-21,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/21/renzi-e-il-quirinale-berlusconi-dira-si-al-nostro-candidato01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
319,Cosa lega  Matteo Renzi a Berlusconi,2014-12-21,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/21/cosa-lega-matteo-renzi-a-berlusconiFirenze14.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
320,"La strategia di Renzi: ""Berlusconi pronto a dire sì anche al nostro candidato""",2014-12-21,http://www.repubblica.it/politica/2014/12/21/news/la_strategia_di_renzi_berlusconi_pronto_a_dire_s_anche_al_nostro_candidato-103429003/?ref=search
321,"Berlusconi e il Colle: ""Non metterò veti a candidato Pd""",2014-12-22,http://www.repubblica.it/politica/2014/12/22/news/berlusconi_e_il_colle_non_metter_veti_a_un_candidato_del_pd-103475689/?ref=search
322,Berlusconi e il Colle “Non metterò veti a un candidato Pd”,2014-12-22,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/22/berlusconi-e-il-colle-non-mettero-veti-a-un-candidato-pd01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
323,"Berlusconi e il Colle: ""Non metterò veti a candidato Pd""",2014-12-22,http://www.repubblica.it/politica/2014/12/22/news/berlusconi_e_il_colle_non_metter_veti_a_un_candidato_del_pd-103475689/?ref=search
324,Berlusconi e il Colle “Non metterò veti a un candidato Pd”,2014-12-22,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/22/berlusconi-e-il-colle-non-mettero-veti-a-un-candidato-pd01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
325,"Rnews, Peones, Razzi vuota il sacco: ''Grazie a Silvio ho salvato la pensione''",2014-12-22,http://video.repubblica.it/rubriche/peones/rnews-peones-razzi-vuota-il-sacco--grazie-a-silvio-ho-salvato-la-pensione/187179/186082?ref=search
326,Berlusconi aprea un candidato PdCaos 5Stellealtri tre lasciano,2014-12-22,http://www.repubblica.it/politica/la-situazione/2014/12/22/news/berlusconi_apre_a_un_candidato_pd_caos_5stelle_altri_tre_lasciano-103526469/?ref=search
327,“Non avremo sabotatori  Silvio? Sa quel che dice”,2014-12-23,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/23/non-avremo-sabotatori-silvio-sa-quel-che-dice04.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
328,"Lorenzo Guerini, vicesegretario del Pd: ""Non avremo sabotatori. Silvio? Sa quel che dice""",2014-12-23,http://www.repubblica.it/politica/2014/12/23/news/lorenzo_guerini_vicesegretario_del_pd_non_avremo_sabotatori_silvio_sa_quel_che_dice-103583275/?ref=search
329,"Berlusconi: ""Riforme insieme al governo ma opposizione sul resto""",2014-12-24,http://video.repubblica.it/dossier/governo-renzi/berlusconi-riforme-insieme-al-governo-ma-opposizione-sul-resto/187495/186400?ref=search
330,La pasionaria che rallegra i servizi sociali di Silvio,2014-12-26,http://video.repubblica.it/dossier/mediaset-sentenza-cassazione/la-pasionaria-che-rallegra-i-servizi-sociali-di-silvio/187551/186456?ref=search
331,La mossa di Berlusconi per trattare sul Colle: “Non direi no a Prodi”.  E chiama il premier,2014-12-27,http://www.repubblica.it/politica/2014/12/27/news/la_mossa_di_berlusconi_per_trattare_sul_colle_non_direi_no_a_prodi_e_chiama_il_premier-103785309/?ref=search
332,Berlusconi sdogana  Prodi per il Colle,2014-12-27,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/27/berlusconi-sdogana-prodi-per-il-colle01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
333,La mossa di Berlusconi per trattare sul Colle “Non direi no a Prodi”  E chiama il premier,2014-12-27,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/27/la-mossa-di-berlusconi-per-trattare-sul-colle-non-direi-no-a-prodi-e-chiama-il-premier09.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
334,La mossa di Berlusconi per trattare sul Colle “Non direi no a Prodi”  E chiama il premier,2014-12-27,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/27/la-mossa-di-berlusconi-per-trattare-sul-colle-non-direi-no-a-prodi-e-chiama-il-premier909.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
335,"Salvini, frattura con Berlusconi: ""Non mi interessa vincere a tutti i costi""",2014-12-28,http://video.repubblica.it/edizione/milano/salvini-frattura-con-berlusconi-non-mi-interessa-vincere-a-tutti-i-costi/187632/186537?ref=search
336,Perché Prodi congela (per ora) la voglia di veto di Matteo e Silvio,2014-12-29,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/29/perche-prodi-congela-per-ora-la-voglia-di-veto-di-matteo-e-silvio16.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
337,BERLUSCONI SUL GUARDIAN,2014-12-30,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/30/berlusconi-sul-guardian18.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
338,"“Macché liti, sto qui con Silvio. Mancano solo gli struffoli”",2014-12-31,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2014/12/31/macche-liti-sto-qui-con-silvio-mancano-solo-gli-struffoli13.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
339,"Berlusconi e Pascale, crisi smentita",2014-12-31,http://www.repubblica.it/sport/video-sport/gossip/2014/12/31/news/berlusconi_e_pascale_crisi_smentita-104086332/?ref=search
340,Rivolta nel centrodestra “Persi tempo e credibilità  Berlusconi si decida”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/rivolta-nel-centrodestra-persi-tempo-e-credibilita-berlusconi-si-decidaBari07.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
341,Renzi vuole blindare il Pd “Non vedo ora Berlusconi anche i tecnici in corsa”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/renzi-vuole-blindare-il-pd-non-vedo-ora-berlusconi-anche-i-tecnici-in-corsa06.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
342,Renzi vuole blindare il Pd “Non vedo ora Berlusconi anche i tecnici in corsa”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/renzi-vuole-blindare-il-pd-non-vedo-ora-berlusconi-anche-i-tecnici-in-corsa1206.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
343,Renzi vuole blindare il Pd “Non vedo ora Berlusconi anche i tecnici in corsa”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/renzi-vuole-blindare-il-pd-non-vedo-ora-berlusconi-anche-i-tecnici-in-corsa1306.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
344,Renzi vuole blindare il Pd “Non vedo ora Berlusconi anche i tecnici in corsa”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/renzi-vuole-blindare-il-pd-non-vedo-ora-berlusconi-anche-i-tecnici-in-corsa1406.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
345,“Serve un presidente della pacificazione e che riabiliti Silvio”,2015-01-02,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/02/serve-un-presidente-della-pacificazione-e-che-riabiliti-silvio08.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
346,"Santanché: ""Serve un presidente della pacificazione e che riabiliti Silvio""",2015-01-02,http://www.repubblica.it/politica/2015/01/02/news/santanch_serve_un_presidente_della_pacificazione_e_che_riabiliti_silvio-104159377/?ref=search
347,"Milan, Berlusconi: ""Obiettivi Champions e Coppa Italia"". Cerci si allena in gruppo",2015-01-03,http://www.repubblica.it/sport/calcio/serie-a/milan/2015/01/03/news/milan_berlusconi_in_visita_alla_squadra_lesione_all_adduttore_per_bonera-104229031/?ref=search
348,"Il giallo del salva-Silvio nella riforma del fisco: sarà libero di candidarsi. Renzi: ""Pronto a cambiare""",2015-01-04,http://www.repubblica.it/politica/2015/01/04/news/il_giallo_del_salva-silvio_nella_riforma_del_fisco_sar_libero_di_candidarsi_renzi_pronto_a_cambiare-104249452/?ref=search
349,Nel condono fiscale spunta una norma salva-Berlusconi,2015-01-04,https://quotidiano.repubblica.it/edicola/searchdetail?id=http://archivio.repubblica.extra.kataweb.it/archivio/repubblica/2015/01/04/nel-condono-fiscale-spunta-una-norma-salva-berlusconi01.html&hl=&query=berlusconi&field=nel+testo&testata=repubblica&newspaper=REP&edition=nazionale&zona=sfoglio&ref=search
350,Berlusconi si scatena a Milanello: ''Hip hip hurrah!'',2015-01-04,http://video.repubblica.it/sport/berlusconi-si-scatena-a-milanello--hip-hip-hurrah/187986/186890?ref=search
351,"Fisco, stop alla Salva-Berlusconi. Renzi: ""Testo sarà discusso in Cdm. Non facciamo leggi ad personam""",2015-01-04,http://www.repubblica.it/politica/2015/01/04/news/renzi_berlusconi_condono_fiscale-104262456/?ref=search
352,Renzi bloccala norma pro Silvioma è scontro,2015-01-04,http://www.repubblica.it/politica/la-situazione/2015/01/04/news/renzi_blocca_la_norma_pro_silvio_ma_scontro-104280447/?ref=search
